season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
U2007_P000286_GUI,U2007,P000286,"AARON, CARLTON",GUI,2.0,2.0,37.2,4,2,10,0,0,0,0,1,1,2,0,2,5,0,1,6,2,-10,-54,18.58,2.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,2.5,0.0,0.5,3.0,1.0,-5.0,-27.0
U2007_PLNA_DEN,U2007,PLNA,"AARTS, MARCEL",DEN,10.0,5.0,178.5,62,25,51,0,1,12,18,16,24,40,3,6,9,5,3,23,27,75,-9,17.85,6.2,2.5,5.1,0.49,0.0,0.1,0.0,1.2,1.8,0.667,1.6,2.4,4.0,0.3,0.6,0.9,0.5,0.3,2.3,2.7,7.5,-0.9
U2018_P003733_PAM,U2018,P003733,"ABALDE, ALBERTO",PAM,23.0,7.0,364.9,124,31,54,14,43,20,23,7,40,47,30,12,18,0,4,30,21,127,25,15.86,5.39,1.35,2.35,0.574,0.61,1.87,0.326,0.87,1.0,0.87,0.3,1.74,2.04,1.3,0.52,0.78,0.0,0.17,1.3,0.91,5.52,1.09
U2013_P003527_CTU,U2013,P003527,"ABASS, AWUDU",CTU,9.0,1.0,94.8,36,10,15,4,11,4,5,2,8,10,4,1,4,2,1,14,4,25,-13,10.53,4.0,1.11,1.67,0.667,0.44,1.22,0.364,0.44,0.56,0.8,0.22,0.89,1.11,0.44,0.11,0.44,0.22,0.11,1.56,0.44,2.78,-1.44
U2014_P003527_CTU,U2014,P003527,"ABASS, AWUDU",CTU,17.0,2.0,298.7,94,20,40,13,50,15,17,9,32,41,10,9,14,4,0,23,22,84,37,17.57,5.53,1.18,2.35,0.5,0.76,2.94,0.26,0.88,1.0,0.882,0.53,1.88,2.41,0.59,0.53,0.82,0.24,0.0,1.35,1.29,4.94,2.18
U2018_P003527_BRE,U2018,P003527,"ABASS, AWUDU",BRE,10.0,10.0,288.8,108,31,61,9,34,19,24,21,42,63,15,6,12,2,2,18,21,123,-42,28.88,10.8,3.1,6.1,0.508,0.9,3.4,0.265,1.9,2.4,0.792,2.1,4.2,6.3,1.5,0.6,1.2,0.2,0.2,1.8,2.1,12.3,-4.2
U2019_P003527_BRE,U2019,P003527,"ABASS, AWUDU",BRE,15.0,15.0,398.1,185,41,77,21,62,40,45,10,62,72,30,10,31,5,4,46,55,194,-15,26.54,12.33,2.73,5.13,0.532,1.4,4.13,0.339,2.67,3.0,0.889,0.67,4.13,4.8,2.0,0.67,2.07,0.33,0.27,3.07,3.67,12.93,-1.0
U2020_P003527_VIR,U2020,P003527,"ABASS, AWUDU",VIR,19.0,3.0,286.0,108,19,34,14,33,28,31,7,31,38,13,9,16,7,3,30,27,116,15,15.05,5.68,1.0,1.79,0.559,0.74,1.74,0.424,1.47,1.63,0.903,0.37,1.63,2.0,0.68,0.47,0.84,0.37,0.16,1.58,1.42,6.11,0.79
U2013_P004856_KAL,U2013,P004856,"ABBOTT, TY",KAL,9.0,8.0,273.3,93,17,37,15,59,14,17,10,22,32,22,16,19,1,3,29,20,66,-91,30.36,10.33,1.89,4.11,0.459,1.67,6.56,0.254,1.56,1.89,0.824,1.11,2.44,3.56,2.44,1.78,2.11,0.11,0.33,3.22,2.22,7.33,-10.11
U2010_P002684_VRS,U2010,P002684,"ABDUL HAMID, MUSTAFA",VRS,10.0,4.0,208.0,86,13,25,17,31,9,14,2,16,18,27,5,16,3,1,21,16,86,-17,20.8,8.6,1.3,2.5,0.52,1.7,3.1,0.548,0.9,1.4,0.643,0.2,1.6,1.8,2.7,0.5,1.6,0.3,0.1,2.1,1.6,8.6,-1.7
U2011_P002684_MES,U2011,P002684,"ABDUL HAMID, MUSTAFA",MES,5.0,3.0,110.5,29,8,22,3,9,4,4,0,14,14,6,8,11,0,2,8,12,28,5,22.1,5.8,1.6,4.4,0.364,0.6,1.8,0.333,0.8,0.8,1.0,0.0,2.8,2.8,1.2,1.6,2.2,0.0,0.4,1.6,2.4,5.6,1.0
U2008_PLZD_BAO,U2008,PLZD,"ABERNETHY, TODD",BAO,6.0,1.0,110.8,25,5,14,4,7,3,8,1,8,9,12,2,5,0,1,6,8,27,-40,18.47,4.17,0.83,2.33,0.357,0.67,1.17,0.571,0.5,1.33,0.375,0.17,1.33,1.5,2.0,0.33,0.83,0.0,0.17,1.0,1.33,4.5,-6.67
U2011_P002414_PAM,U2011,P002414,"ABIA, LARRY",PAM,4.0,0.0,46.3,9,1,2,2,5,1,1,0,4,4,1,0,0,1,0,6,1,6,-15,11.58,2.25,0.25,0.5,0.5,0.5,1.25,0.4,0.25,0.25,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.25,0.0,1.5,0.25,1.5,-3.75
U2012_P002414_PAM,U2012,P002414,"ABIA, LARRY",PAM,4.0,0.0,10.5,0,0,1,0,0,0,2,1,2,3,0,0,3,1,0,1,1,-2,10,2.63,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.75,0.0,0.0,0.75,0.25,0.0,0.25,0.25,-0.5,2.5
U2013_P002414_PAM,U2013,P002414,"ABIA, LARRY",PAM,7.0,0.0,13.0,3,1,2,0,0,1,2,1,0,1,0,0,1,0,0,1,1,1,-2,1.85,0.43,0.14,0.29,0.5,0.0,0.0,0.0,0.14,0.29,0.5,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.14,-0.29
U2010_PAWH_BES,U2010,PAWH,"ABI, MUSTAFA",BES,5.0,1.0,63.0,11,2,4,2,4,1,2,0,7,7,7,2,1,1,0,10,3,15,6,12.61,2.2,0.4,0.8,0.5,0.4,0.8,0.5,0.2,0.4,0.5,0.0,1.4,1.4,1.4,0.4,0.2,0.2,0.0,2.0,0.6,3.0,1.2
U2013_P004880_PAI,U2013,P004880,"ABOKI, JORDAN",PAI,6.0,0.0,37.0,0,0,3,0,1,0,0,1,1,2,1,0,2,0,1,7,0,-11,-13,6.17,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.33,0.17,0.0,0.33,0.0,0.17,1.17,0.0,-1.83,-2.17
U2015_P006612_BIL,U2015,P006612,"ABOUBACAR, SEYDOU",BIL,1.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
U2013_P004191_CHL,U2013,P004191,"ABOUDOU, JORDAN",CHL,10.0,5.0,216.9,81,27,54,4,17,15,25,19,15,34,12,18,16,3,4,25,19,72,-6,21.69,8.1,2.7,5.4,0.5,0.4,1.7,0.235,1.5,2.5,0.6,1.9,1.5,3.4,1.2,1.8,1.6,0.3,0.4,2.5,1.9,7.2,-0.6
U2011_P003661_NYM,U2011,P003661,"ABRAMS, ADRIAN",NYM,14.0,0.0,228.4,125,26,52,18,46,19,23,1,11,12,10,6,8,0,4,20,21,84,94,16.31,8.93,1.86,3.71,0.5,1.29,3.29,0.391,1.36,1.64,0.826,0.07,0.79,0.86,0.71,0.43,0.57,0.0,0.29,1.43,1.5,6.0,6.71
U2012_P003661_NYM,U2012,P003661,"ABRAMS, ADRIAN",NYM,2.0,1.0,43.4,19,3,8,4,9,1,2,0,1,1,5,2,1,0,0,5,5,15,11,21.72,9.5,1.5,4.0,0.375,2.0,4.5,0.444,0.5,1.0,0.5,0.0,0.5,0.5,2.5,1.0,0.5,0.0,0.0,2.5,2.5,7.5,5.5
U2007_P000462_OVA,U2007,P000462,"ABREU, JOAO",OVA,1.0,0.0,5.5,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,4,3,5.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
U2013_P005199_STR,U2013,P005199,"ABROMAITIS, TIM",STR,6.0,3.0,98.1,34,10,20,4,12,2,3,7,11,18,3,1,3,2,2,10,6,30,-3,16.35,5.67,1.67,3.33,0.5,0.67,2.0,0.333,0.33,0.5,0.667,1.17,1.83,3.0,0.5,0.17,0.5,0.33,0.33,1.67,1.0,5.0,-0.5
U2020_P005199_MAL,U2020,P005199,"ABROMAITIS, TIM",MAL,16.0,3.0,318.7,139,22,36,24,44,23,28,12,46,58,10,6,11,1,1,30,27,160,34,19.92,8.69,1.38,2.25,0.611,1.5,2.75,0.545,1.44,1.75,0.821,0.75,2.88,3.62,0.62,0.38,0.69,0.06,0.06,1.88,1.69,10.0,2.12
U2012_P004148_SOF,U2012,P004148,"ABUKAR, MOHAMED",SOF,6.0,6.0,168.5,83,20,41,8,22,19,21,1,14,15,6,4,9,0,0,13,20,69,0,28.08,13.83,3.33,6.83,0.488,1.33,3.67,0.364,3.17,3.5,0.905,0.17,2.33,2.5,1.0,0.67,1.5,0.0,0.0,2.17,3.33,11.5,0.0
U2013_P004148_CHA,U2013,P004148,"ABUKAR, MOHAMED",CHA,8.0,5.0,197.0,98,24,44,11,25,17,20,6,19,25,6,4,7,1,1,15,21,95,-94,24.62,12.25,3.0,5.5,0.545,1.38,3.12,0.44,2.12,2.5,0.85,0.75,2.38,3.12,0.75,0.5,0.88,0.12,0.12,1.88,2.62,11.88,-11.75
U2021_P011271_TTK,U2021,P011271,"ACAR, BATUHAN",TTK,4.0,0.0,15.3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,3,0,-3,-2,3.82,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.0,-0.75,-0.5
U2022_P011271_TTK,U2022,P011271,"ACAR, BATUHAN",TTK,2.0,0.0,10.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-2,-1,4.99,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-0.5
U2008_P001313_FOR,U2008,P001313,"ACHARA, KIERON",FOR,5.0,1.0,52.0,20,7,12,1,1,3,3,3,3,6,2,0,2,0,0,10,3,14,0,10.41,4.0,1.4,2.4,0.583,0.2,0.2,1.0,0.6,0.6,1.0,0.6,0.6,1.2,0.4,0.0,0.4,0.0,0.0,2.0,0.6,2.8,0.0
U2009_P001313_BIE,U2009,P001313,"ACHARA, KIERON",BIE,6.0,0.0,78.5,41,10,21,2,3,15,18,10,9,19,3,0,6,10,2,18,13,45,24,13.08,6.83,1.67,3.5,0.476,0.33,0.5,0.667,2.5,3.0,0.833,1.67,1.5,3.17,0.5,0.0,1.0,1.67,0.33,3.0,2.17,7.5,4.0
U2013_P001313_SOF,U2013,P001313,"ACHARA, KIERON",SOF,10.0,4.0,218.0,54,15,24,3,19,15,20,12,33,45,9,8,13,7,0,16,13,77,23,21.8,5.4,1.5,2.4,0.625,0.3,1.9,0.158,1.5,2.0,0.75,1.2,3.3,4.5,0.9,0.8,1.3,0.7,0.0,1.6,1.3,7.7,2.3
U2007_PAWM_TTK,U2007,PAWM,"AÇIK, TUTKU",TTK,12.0,9.0,314.4,80,11,25,15,42,13,15,6,16,22,44,7,26,0,1,18,20,85,33,26.2,6.67,0.92,2.08,0.44,1.25,3.5,0.357,1.08,1.25,0.867,0.5,1.33,1.83,3.67,0.58,2.17,0.0,0.08,1.5,1.67,7.08,2.75
U2008_PAWM_TTK,U2008,PAWM,"AÇIK, TUTKU",TTK,11.0,6.0,230.4,67,13,20,10,38,11,12,1,9,10,34,11,25,2,0,21,19,61,-18,20.94,6.09,1.18,1.82,0.65,0.91,3.45,0.263,1.0,1.09,0.917,0.09,0.82,0.91,3.09,1.0,2.27,0.18,0.0,1.91,1.73,5.55,-1.64
U2009_PAWM_TTK,U2009,PAWM,"AÇIK, TUTKU",TTK,12.0,9.0,285.1,79,6,14,14,32,25,25,3,18,21,53,12,33,2,0,25,31,114,20,23.76,6.58,0.5,1.17,0.429,1.17,2.67,0.438,2.08,2.08,1.0,0.25,1.5,1.75,4.42,1.0,2.75,0.17,0.0,2.08,2.58,9.5,1.67
U2010_PAWM_GAL,U2010,PAWM,"AÇIK, TUTKU",GAL,10.0,0.0,223.4,72,12,20,11,27,15,20,2,15,17,36,11,25,0,1,24,32,89,86,22.34,7.2,1.2,2.0,0.6,1.1,2.7,0.407,1.5,2.0,0.75,0.2,1.5,1.7,3.6,1.1,2.5,0.0,0.1,2.4,3.2,8.9,8.6
U2010_PLGC_LEM,U2010,PLGC,"ACKER, ALEX",LEM,11.0,10.0,294.5,150,41,74,13,30,29,37,10,24,34,35,10,20,0,0,25,36,162,-16,26.77,13.64,3.73,6.73,0.554,1.18,2.73,0.433,2.64,3.36,0.784,0.91,2.18,3.09,3.18,0.91,1.82,0.0,0.0,2.27,3.27,14.73,-1.45
U2011_PLGC_LEM,U2011,PLGC,"ACKER, ALEX",LEM,6.0,5.0,156.4,58,20,48,3,19,9,12,6,14,20,13,3,11,3,4,10,15,40,-29,26.06,9.67,3.33,8.0,0.417,0.5,3.17,0.158,1.5,2.0,0.75,1.0,2.33,3.33,2.17,0.5,1.83,0.5,0.67,1.67,2.5,6.67,-4.83
U2022_P011902_WRO,U2022,P011902,"ADAMCZAK, MIKOLAJ",WRO,7.0,0.0,87.4,13,5,7,1,5,0,0,9,12,21,0,1,3,3,0,5,0,24,-71,12.48,1.86,0.71,1.0,0.714,0.14,0.71,0.2,0.0,0.0,0.0,1.29,1.71,3.0,0.0,0.14,0.43,0.43,0.0,0.71,0.0,3.43,-10.14
U2023_P011902_WRO,U2023,P011902,"ADAMCZAK, MIKOLAJ",WRO,10.0,0.0,100.8,20,7,10,1,6,3,8,6,13,19,1,3,5,3,1,10,6,23,-14,10.08,2.0,0.7,1.0,0.7,0.1,0.6,0.167,0.3,0.8,0.375,0.6,1.3,1.9,0.1,0.3,0.5,0.3,0.1,1.0,0.6,2.3,-1.4
U2013_P005042_PLO,U2013,P005042,"ADAMOVIC, FILIP",PLO,9.0,7.0,204.2,84,17,37,13,25,11,12,7,13,20,25,5,18,0,1,21,17,78,-55,22.69,9.33,1.89,4.11,0.459,1.44,2.78,0.52,1.22,1.33,0.917,0.78,1.44,2.22,2.78,0.56,2.0,0.0,0.11,2.33,1.89,8.67,-6.11
U2014_P005795_NAN,U2014,P005795,"ADAMS, DARIUS",NAN,10.0,10.0,309.6,172,35,70,22,64,36,38,9,32,41,56,17,38,0,3,27,54,193,53,30.96,17.2,3.5,7.0,0.5,2.2,6.4,0.344,3.6,3.8,0.947,0.9,3.2,4.1,5.6,1.7,3.8,0.0,0.3,2.7,5.4,19.3,5.3
U2023_P012056_TTK,U2023,P012056,"ADAMS, JALEN",TTK,7.0,6.0,204.0,108,19,34,18,41,16,18,2,14,16,23,11,20,2,2,17,16,97,-32,29.15,15.43,2.71,4.86,0.559,2.57,5.86,0.439,2.29,2.57,0.889,0.29,2.0,2.29,3.29,1.57,2.86,0.29,0.29,2.43,2.29,13.86,-4.57
U2019_P007872_MAL,U2019,P007872,"ADAMS, JOSH",MAL,15.0,15.0,352.2,172,30,59,29,82,25,31,10,23,33,38,15,43,2,2,41,34,120,51,23.48,11.47,2.0,3.93,0.508,1.93,5.47,0.354,1.67,2.07,0.806,0.67,1.53,2.2,2.53,1.0,2.87,0.13,0.13,2.73,2.27,8.0,3.4
U2020_P007872_VIR,U2020,P007872,"ADAMS, JOSH",VIR,21.0,8.0,363.7,172,27,61,33,70,19,24,5,22,27,31,10,30,4,2,43,33,126,27,17.32,8.19,1.29,2.9,0.443,1.57,3.33,0.471,0.9,1.14,0.792,0.24,1.05,1.29,1.48,0.48,1.43,0.19,0.1,2.05,1.57,6.0,1.29
U2022_P007872_LJU,U2022,P007872,"ADAMS, JOSH",LJU,18.0,18.0,518.0,251,47,100,32,93,61,81,5,58,63,59,12,38,4,7,50,81,241,-71,28.78,13.94,2.61,5.56,0.47,1.78,5.17,0.344,3.39,4.5,0.753,0.28,3.22,3.5,3.28,0.67,2.11,0.22,0.39,2.78,4.5,13.39,-3.94
U2025_P014096_LLI,U2025,P014096,"ADAMU, AMIN",LLI,2.0,0.0,27.0,18,6,11,2,5,0,0,1,2,3,3,0,2,0,0,1,1,14,-13,13.51,9.0,3.0,5.5,0.545,1.0,2.5,0.4,0.0,0.0,0.0,0.5,1.0,1.5,1.5,0.0,1.0,0.0,0.0,0.5,0.5,7.0,-6.5
U2008_P001290_SOF,U2008,P001290,"ADELEKE, KENNY",SOF,3.0,2.0,86.6,40,19,23,0,0,2,7,15,24,39,3,6,10,2,2,11,7,65,-23,28.86,13.33,6.33,7.67,0.826,0.0,0.0,0.0,0.67,2.33,0.286,5.0,8.0,13.0,1.0,2.0,3.33,0.67,0.67,3.67,2.33,21.67,-7.67
U2025_P013254_BES,U2025,P013254,"ADIGUZEL, EMIR",BES,1.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U2010_P002990_GOE,U2010,P002990,"ADLER, CORNELIUS",GOE,4.0,0.0,6.0,0,0,3,0,1,0,0,1,1,2,0,0,0,0,1,2,0,-5,-6,1.49,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-1.25,-1.5
U2008_PAXZ_BAO,U2008,PAXZ,"ADOMAITIS, DAINIUS",BAO,5.0,5.0,137.2,16,3,6,1,8,7,12,3,23,26,8,2,4,0,1,12,10,30,-17,27.44,3.2,0.6,1.2,0.5,0.2,1.6,0.125,1.4,2.4,0.583,0.6,4.6,5.2,1.6,0.4,0.8,0.0,0.2,2.4,2.0,6.0,-3.4
U2011_P003491_TRE,U2011,P003491,"ADRIEN, JEFF",TRE,5.0,2.0,129.7,68,25,47,0,1,18,25,9,33,42,5,1,4,3,4,6,21,96,19,25.95,13.6,5.0,9.4,0.532,0.0,0.2,0.0,3.6,5.0,0.72,1.8,6.6,8.4,1.0,0.2,0.8,0.6,0.8,1.2,4.2,19.2,3.8
U2013_P004815_VAR,U2013,P004815,"AFFIA AMBADIANG, FRANCOIS",VAR,5.0,0.0,32.6,2,1,1,0,0,0,0,4,3,7,0,1,1,1,0,8,1,3,-7,6.53,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.4,0.0,0.2,0.2,0.2,0.0,1.6,0.2,0.6,-1.4
U2022_P011944_PMT,U2022,P011944,"AGADA, CALEB",PMT,18.0,11.0,398.6,260,70,132,20,67,60,83,23,49,72,72,42,35,2,18,48,72,287,97,22.14,14.44,3.89,7.33,0.53,1.11,3.72,0.299,3.33,4.61,0.723,1.28,2.72,4.0,4.0,2.33,1.94,0.11,1.0,2.67,4.0,15.94,5.39
U2023_P011944_PMT,U2023,P011944,"AGADA, CALEB",PMT,20.0,20.0,471.0,224,66,138,17,56,41,57,23,68,91,82,23,50,0,10,67,56,222,17,23.55,11.2,3.3,6.9,0.478,0.85,2.8,0.304,2.05,2.85,0.719,1.15,3.4,4.55,4.1,1.15,2.5,0.0,0.5,3.35,2.8,11.1,0.85
U2008_PJIX_ARI,U2008,PJIX,"AGADAKOS, LAZAROS",ARI,6.0,0.0,102.4,44,11,21,1,1,19,21,4,14,18,5,3,9,1,2,17,24,55,19,17.07,7.33,1.83,3.5,0.524,0.17,0.17,1.0,3.17,3.5,0.905,0.67,2.33,3.0,0.83,0.5,1.5,0.17,0.33,2.83,4.0,9.17,3.17
U2010_P002687_NIK,U2010,P002687,"AGAFONOV, ANDRIY",NIK,14.0,2.0,253.7,73,19,29,6,20,17,22,19,34,53,4,6,13,10,1,28,18,93,-26,18.12,5.21,1.36,2.07,0.655,0.43,1.43,0.3,1.21,1.57,0.773,1.36,2.43,3.79,0.29,0.43,0.93,0.71,0.07,2.0,1.29,6.64,-1.86
U2020_P010466_PAT,U2020,P010466,"AGBELESE, DANNY",PAT,10.0,10.0,210.6,92,39,64,0,0,14,22,17,31,48,4,4,21,17,4,25,25,107,-31,21.06,9.2,3.9,6.4,0.609,0.0,0.0,0.0,1.4,2.2,0.636,1.7,3.1,4.8,0.4,0.4,2.1,1.7,0.4,2.5,2.5,10.7,-3.1
U2012_P004429_NIO,U2012,P004429,"AGRAVANIS, DIMITRIS",NIO,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2019_P004429_PAT,U2019,P004429,"AGRAVANIS, DIMITRIS",PAT,13.0,8.0,270.1,107,21,47,15,50,20,31,11,61,72,14,8,14,4,2,35,31,113,85,20.78,8.23,1.62,3.62,0.447,1.15,3.85,0.3,1.54,2.38,0.645,0.85,4.69,5.54,1.08,0.62,1.08,0.31,0.15,2.69,2.38,8.69,6.54
U2020_P004429_PAT,U2020,P004429,"AGRAVANIS, DIMITRIS",PAT,8.0,7.0,210.5,76,17,34,9,34,15,21,10,24,34,6,6,13,5,3,21,26,68,-25,26.31,9.5,2.12,4.25,0.5,1.12,4.25,0.265,1.88,2.62,0.714,1.25,3.0,4.25,0.75,0.75,1.62,0.62,0.38,2.62,3.25,8.5,-3.12
U2021_P004429_PAT,U2021,P004429,"AGRAVANIS, DIMITRIS",PAT,18.0,11.0,412.8,206,61,121,12,48,48,78,25,58,83,26,17,30,9,13,44,77,205,-139,22.94,11.44,3.39,6.72,0.504,0.67,2.67,0.25,2.67,4.33,0.615,1.39,3.22,4.61,1.44,0.94,1.67,0.5,0.72,2.44,4.28,11.39,-7.72
U2013_PKSF_PAM,U2013,PKSF,"AGUILAR, PABLO",PAM,11.0,2.0,163.3,68,8,15,15,23,7,8,7,16,23,6,9,6,5,0,16,7,80,69,14.85,6.18,0.73,1.36,0.533,1.36,2.09,0.652,0.64,0.73,0.875,0.64,1.45,2.09,0.55,0.82,0.55,0.45,0.0,1.45,0.64,7.27,6.27
U2014_PKSF_PAM,U2014,PKSF,"AGUILAR, PABLO",PAM,9.0,3.0,147.8,39,11,23,5,26,2,4,17,21,38,9,8,5,1,2,11,4,46,1,16.42,4.33,1.22,2.56,0.478,0.56,2.89,0.192,0.22,0.44,0.5,1.89,2.33,4.22,1.0,0.89,0.56,0.11,0.22,1.22,0.44,5.11,0.11
U2015_PKSF_CAN,U2015,PKSF,"AGUILAR, PABLO",CAN,20.0,3.0,369.1,161,29,55,29,69,16,19,23,67,90,25,8,14,10,3,26,14,196,156,18.45,8.05,1.45,2.75,0.527,1.45,3.45,0.42,0.8,0.95,0.842,1.15,3.35,4.5,1.25,0.4,0.7,0.5,0.15,1.3,0.7,9.8,7.8
U2016_PKSF_CAN,U2016,PKSF,"AGUILAR, PABLO",CAN,13.0,1.0,223.6,103,33,47,9,40,10,14,10,37,47,12,17,9,7,3,13,11,123,52,17.2,7.92,2.54,3.62,0.702,0.69,3.08,0.225,0.77,1.08,0.714,0.77,2.85,3.62,0.92,1.31,0.69,0.54,0.23,1.0,0.85,9.46,4.0
U2017_PKSF_CAN,U2017,PKSF,"AGUILAR, PABLO",CAN,12.0,5.0,236.2,90,19,35,14,39,10,16,9,47,56,11,9,6,4,0,12,16,121,46,19.68,7.5,1.58,2.92,0.543,1.17,3.25,0.359,0.83,1.33,0.625,0.75,3.92,4.67,0.92,0.75,0.5,0.33,0.0,1.0,1.33,10.08,3.83
U2018_PKSF_CED,U2018,PKSF,"AGUILAR, PABLO",CED,4.0,1.0,78.0,22,4,8,3,15,5,8,4,14,18,5,6,5,1,1,8,8,27,14,19.51,5.5,1.0,2.0,0.5,0.75,3.75,0.2,1.25,2.0,0.625,1.0,3.5,4.5,1.25,1.5,1.25,0.25,0.25,2.0,2.0,6.75,3.5
U2019_P004619_DAR,U2019,P004619,"AGVA, MAHIR",DAR,16.0,2.0,151.7,30,11,27,1,2,5,9,9,23,32,1,4,13,0,2,20,10,21,-10,9.48,1.88,0.69,1.69,0.407,0.06,0.12,0.5,0.31,0.56,0.556,0.56,1.44,2.0,0.06,0.25,0.81,0.0,0.12,1.25,0.62,1.31,-0.62
U2024_P004619_TTK,U2024,P004619,"AGVA, MAHIR",TTK,16.0,0.0,103.4,19,6,19,0,1,7,10,6,9,15,5,4,5,1,0,20,9,11,-23,6.46,1.19,0.38,1.19,0.316,0.0,0.06,0.0,0.44,0.62,0.7,0.38,0.56,0.94,0.31,0.25,0.31,0.06,0.0,1.25,0.56,0.69,-1.44
U2013_P005171_NIK,U2013,P005171,"AHEARN, BLAKE",NIK,10.0,2.0,241.7,150,21,40,21,46,45,46,2,13,15,26,6,25,0,4,24,40,139,3,24.17,15.0,2.1,4.0,0.525,2.1,4.6,0.457,4.5,4.6,0.978,0.2,1.3,1.5,2.6,0.6,2.5,0.0,0.4,2.4,4.0,13.9,0.3
U2025_P012289_TRN,U2025,P012289,"AIRHIENBUWA, THEO",TRN,1.0,0.0,8.3,4,1,1,0,0,2,2,0,0,0,1,0,0,0,0,2,4,7,-8,8.33,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,-8.0
U2025_P012987_ULM,U2025,P012987,"AIYAMENKHUE, ENDURANCE",ULM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2018_PLHF_ASV,U2018,PLHF,"AJINCA, ALEXIS",ASV,2.0,2.0,39.7,20,5,11,3,6,1,2,1,6,7,1,1,2,6,0,8,6,21,-2,19.85,10.0,2.5,5.5,0.455,1.5,3.0,0.5,0.5,1.0,0.5,0.5,3.0,3.5,0.5,0.5,1.0,3.0,0.0,4.0,3.0,10.5,-1.0
U2020_P010434_BBU,U2020,P010434,"AKDAMAR, TEVFIK",BBU,8.0,2.0,81.2,22,6,10,3,15,1,2,9,5,14,1,1,1,0,1,8,1,12,6,10.16,2.75,0.75,1.25,0.6,0.38,1.88,0.2,0.12,0.25,0.5,1.12,0.62,1.75,0.12,0.12,0.12,0.0,0.12,1.0,0.12,1.5,0.75
U2022_P011816_BRE,U2022,P011816,"AKELE, NICOLA",BRE,19.0,6.0,316.0,73,21,45,8,21,7,12,19,35,54,13,11,11,9,2,42,11,74,9,16.63,3.84,1.11,2.37,0.467,0.42,1.11,0.381,0.37,0.63,0.583,1.0,1.84,2.84,0.68,0.58,0.58,0.47,0.11,2.21,0.58,3.89,0.47
