player_first_name,player_last_name,team_id,FinalWeighted_JEI
JEFF,AYRES,CSK,24.59
J.R.,BREMER,MIL,24.59
ANTE,MASIC,ZAG,24.51
MARQUEZ,HAYNES,MIL,24.48
ANDREA,MICHELORI,VIR,24.47
JEREMY,LELOUP,LEM,24.46
KARLO,VRAGOVIC,CIB,24.42
AHMET,DUVERIOGLU,IST,24.34
TORNIKE,SHENGELIA,BAR,24.31
YAM,MADAR,MUN,24.3
ALEX,PEREZ,ZAL,24.28
EGEHAN,ARNA,ULK,24.28
VENSON,HAMILTON,MAD,24.26
MFIONDU,KABENGELE,DUB,24.22
DERRICK,BROWN,RED,24.21
DAVIS,BERTANS,LJU,24.15
MUHAMMED,BAYGUL,KSK,24.11
FEDOR,DMITRIEV,SOP,24.08
JONATHAN,HOLMES,BAR,24.08
MARTIN,RANCIK,BAS,24.07
NEMANJA,ALEKSANDROV,LJU,24.04
SASHA,VUJACIC,BAS,24.02
ANTHONY,BENNETT,ULK,23.94
MINDAUGAS,KUZMINSKAS,OLY,23.92
LAURENT,FOIREST,ASV,23.92
YASSIN,IDBIHI,BAM,23.91
MARCUS,HAISLIP,PAN,23.91
DANIELE,CINCIARINI,AVE,23.9
DAMIR,MARKOTA,BAM,23.87
NEMANJA,GORDIC,ROM,23.82
MARCELUS,KEMP,SIE,23.79
HAKAN,DEMIREL,ULK,23.75
DAJUAN,WAGNER,SOP,23.75
LAWRENCE,LEWIS,MAL,23.67
ANDREW,HARRISON,KHI,23.64
MCKINLEY,WRIGHT IV,DUB,23.63
YAKHOUBA,DIAWARA,LMG,23.59
FRANKO,KASTROPIL,CIB,23.56
BRENT,PETWAY,SAS,23.53
ANTHONY,GIOVACCHINI,MIL,23.52
VITOR,FAVERANI,MAL,23.47
PIERRE,JACKSON,ULK,23.45
DUSTIN,SLEVA,ZAL,23.4
VASILIJE,MICIC,HTA,23.36
BANGALY,FOFANA,ASV,23.3
ZAKHAR,PASHUTIN,CSK,23.26
BARIS,HERSEK,BES,23.19
EDO,MURIC,IST,23.19
ZACHARY,SELJAAS,ASV,23.18
ZORAN,VRKIC,LJU,23.16
ANDRIUS,SLEZAS,LIE,23.08
DEIVIDAS,DULKYS,LIE,23.03
IKE,OFOEGBU,TEL,23.02
FRANK,ELEGAR,MIL,23.02
MAXIM,KOLYUSHKIN,TIV,22.99
VLADISLAV,SHARAPOV,KHI,22.96
DORON,PERKINS,CTU,22.95
AUGUSTO CESAR,LIMA,MAD,22.95
FEDERICO,LESTINI,VIR,22.95
SIMAS,JASAITIS,LIE,22.93
J.R.,REYNOLDS,GSS,22.93
ADMIRAL,SCHOFIELD,ASV,22.92
DMITRY,SOKOLOV,UNK,22.87
BLAGOTA,SEKULIC,BER,22.86
AYMERIC,JEANNEAU,ASV,22.83
SARUNAS,VASILIAUSKAS,ZAL,22.77
ANDRIJA,ZIZIC,TEL,22.73
TREY,LYLES,MAD,22.62
SASO,OZBOLT,ZAG,22.62
ISH,WAINRIGHT,HTA,22.6
NICOLAS,LANG,CHL,22.55
METECAN,BIRSEN,IST,22.52
JOSH,MAGETTE,CAN,22.46
JOSH,BOONE,KHI,22.45
CANER,TOPALOGLU,GAL,22.42
CHUMA,OKEKE,MAD,22.4
GAIOS,SKORDILIS,PAN,22.37
IGKOR,MILOSEVITS,LIE,22.37
STANISLAV,ILNITSKIY,KHI,22.35
GAVIN,SCHILLING,MUN,22.33
MERT,AKAY,DAR,22.27
MATTEO,FORMENTI,SAS,22.25
ANDREW,ANDREWS,PAN,22.17
NIMROD,LEVI,TEL,22.08
DAVIS,BERTANS,DUB,22.08
RIMANTAS,KAUKENAS,BAS,22.07
MAMOUTOU,DIARRA,CHO,22.02
MICHAILIS,ANISIMOV,NIK,21.94
SALIOU,NIANG,VIR,21.92
WILL,CONROY,VIR,21.91
STEFAN,SINOVEC,PAR,21.9
IGOR,MILICIC,SOP,21.88
ARTEM,KLIMENKO,UNK,21.87
QUINCY,MILLER,TEL,21.85
EMIRCAN,KOSUT,IST,21.84
ENGIN,ATSUR,ULK,21.8
O'SHAE J,BRISSETT,TEL,21.79
JOEY,BEARD,MIL,21.77
DAVID,COURNOOH,SIE,21.72
GOKTURK,URAL,GAL,21.62
DWAYNE,BACON,DUB,21.6
GORAN,NIKOLIC,NIO,21.54
MICHAILIS,ANISIMOV,LIE,21.52
LUCA,VILDOZA,VIR,21.51
ANDREAS,GLYNIADAKIS,LIE,21.46
TYSON,CARTER,RED,21.45
DEVON,VAN OOSTRUM,BAS,21.43
DAMIR,MARKOTA,ZAL,21.33
MARCUS,HAISLIP,BAS,21.29
BORIS,GORENC,LJU,21.23
MARK,PAYNE,MAL,21.23
EBUKA,IZUNDU,RED,21.22
NIGEL,WILLIAMS-GOSS,ZAL,21.11
DRAKE RICHARD,DIENER,SIE,21.03
RIHARDS,LOMAZS,VIR,20.87
ANDY,RAUTINS,PAN,20.81
GREG,BRUNNER,CTU,20.8
MASSIMO,CHESSA,SAS,20.78
ALEKSANDAR,MARIC,GAL,20.74
JUHANN,BEGARIN,MCO,20.67
ROBERT,WITKA,SOP,20.6
CLIFFORD DANIEL,HAMMONDS,IST,20.58
BOBBY,BROWN,OLY,20.54
GLYNN,WATSON,ASV,20.54
IZZET,TURKYILMAZ,ULK,20.52
UROS,TRIPKOVIC,ULK,20.46
JELEEL,AKINDELE,SIE,20.45
ALBERT,MONCASI,BAR,20.44
DWIGHT,BUYCKS,PAM,20.42
AMATH,M'BAYE,PRS,20.36
SEAD,SEHOVIC,BUD,20.29
STEFAN,JOVIC,PAN,20.28
ALEX,PEREZ,ULK,20.27
KIM,ENGLISH,SIE,20.26
DAEQUAN,COOK,NIK,20.21
PANAGIOTIS,KAFKIS,OLY,20.19
MAODO,LO,ZAL,20.14
CARSEN,EDWARDS,VIR,20.06
CHRIS,JONES,HTA,20.04
ZAZA,PACHULIA,GAL,20.04
SHAKE,MILTON,PAR,20.04
VICTOR,SAMNICK,ASV,20.04
ISIAHA,MIKE,MUN,20.03
MICHALIS,TSAIRELIS,OLY,19.96
PIOTR,PAMULA,SOP,19.94
MIKAEL,JANTUNEN,ULK,19.93
SERHAT,CETIN,DAR,19.9
MICHAL,CHYLINSKI,MAL,19.9
SERGEY,BYKOV,UNK,19.88
DEMARQUIS,BOST,ZAL,19.86
FLIP,MURRAY,IST,19.86
SARUNAS,JASIKEVICIUS,ULK,19.82
OMER,YURTSEVEN,ULK,19.78
ALEKSANDER,BALCEROWSKI,CAN,19.65
KAROL,GRUSZECKI,GSS,19.63
BRYAN,BAILEY,OLD,19.63
KENNETH,FARIED,CSK,19.6
MAODO MALICK,NGUIRANE,MAL,19.59
TJ,LEAF,TEL,19.59
ISMAEL,KAMAGATE,MIL,19.49
TERREL,CASTLE,MAL,19.47
ARTEM,ZABELIN,CSK,19.46
OLEKSANDR,TISHCHENKO,NIK,19.41
DEVIN,WILLIAMS,BUD,19.33
PAPE PHILIPPE,AMAGOU,LMG,19.33
JOSE,SIMEON,PAM,19.29
DEVIN,BOOKER,MIL,19.28
DAVID,NAVARRO,PAM,19.18
ANTHONY,POLITE,ASV,19.16
DAVID,BARLOW,GSS,19.12
LORENZO,D'ERCOLE,SAS,19.11
JUSUF,NURKIC,CED,19.1
SONER,SENTURK,KSK,19.09
OGNJEN,KUZMIC,MAD,19.08
OLEKSIY,PECHEROV,MIL,19.01
BASTIEN,VAUTIER,ASV,18.98
TIBOR,PLEISS,PAN,18.98
RICHARD,DORSEY,BAS,18.94
SERGIY,GORBENKO,NIK,18.94
MARVIN,OGUNSIPE,MUN,18.92
TOMMASO,BALDASSO,MIL,18.9
ANGELO,GIGLI,MIL,18.88
TYSON,WARD,OLY,18.87
IVAN,STREBKOV,CSK,18.81
MATEUSZ,KOSTRZEWSKI,SOP,18.76
AUSTIN JAMES,HOLLINS,ZAL,18.74
ENZO,SHAHRVIN,PRS,18.72
PAPA,DIASSE,ZAG,18.66
DZANAN,MUSA,DUB,18.53
KEVIN,HOUSTON,CHL,18.5
ELIJAH,JOHNSON,IST,18.48
JONATHAN,WALLACE,LJU,18.46
JASON,WILLIAMS,TEL,18.45
DYLAN,OSETKOWSKI,PAR,18.42
MICHAEL,KUEBLER,SOP,18.34
ALONZO,GEE,SOP,18.3
RYAN,RICHARDS,SOP,18.28
ALOYSIUS,ANAGONYE,LJU,18.18
JEREMY,MORGAN,PRS,18.16
XAVIER,COROSINE,NTR,18.11
TAUTVYDAS,LIDEKA,LIE,18.07
DARREL,MITCHELL,LIE,18.05
THOMAS,KELATI,KHI,18.04
CHEYNE,GADSON,MIL,18
CHARIS,GIANNOPOULOS,PAN,17.97
JUSTIN,ROBINSON,PRS,17.96
MARCIO,SANTOS,TEL,17.96
KRISTJAN,KANGUR,BAS,17.94
PANCHI,BARRERA,MAL,17.92
GARY,NEAL,BAR,17.91
DINO,RADONCIC,MAD,17.82
JON,CORTABERRIA,MAL,17.79
JOSH,AKOGNON,BAS,17.75
JORDAN,LOYD,TEL,17.7
NIKOLA,TOPIC,RED,17.66
ARIEL,FILLOY,MIL,17.64
MAURICE,NDOUR,MAD,17.61
KEVIN,MURPHY,STR,17.58
NIKOLAOS,ROGKAVOPOULOS,PAN,17.58
ALEX,ABRINES,MAL,17.58
DEREK,WILLIS,PRS,17.56
KRISTIJAN,NIKOLOV,GAL,17.48
AMAR'E,STOUDEMIRE,TEL,17.42
JEAN CARLOS,CANELO,VIR,17.42
SERGEY,BYKOV,CSK,17.42
TRENT,PLAISTED,ZAL,17.37
RUBEN,DOUGLAS,ROM,17.31
ROD,BENSON,NAN,17.3
MARIO,DELAS,CIB,17.3
KENNY,GREGORY,NAN,17.23
ALEXANDROS,KYRITSIS,PAN,17.21
T.J.,FORD,ZAG,17.21
MARINO,BAZDARIC,CED,17.2
JUAN,DIXON,MAL,17.14
MARKQUIS,NOWELL,BAS,16.88
ALEKSA,ILIC,BUD,16.82
RANDY,OVENEKE,CHA,16.76
CORY,JEFFERSON,CAN,16.74
KAMIL,CHANAS,GSS,16.73
JABARI,PARKER,PAR,16.72
COLLIN,MALCOLM,HTA,16.71
MBIYA,PAUL,ASV,16.7
NIKOLA,PRKACIN,PAN,16.59
GABE,OLASENI,BAM,16.58
PAWEL,KIKOWSKI,LJU,16.57
NICO,GIANELLA,CTU,16.56
JUSTAS,SINICA,LIE,16.54
JOE,THOMASSON,TEL,16.53
VLADISLAV,ODINOKOV,KHI,16.52
NEMANJA,JARAMAZ,PAR,16.49
MUHAYMIN,MUSTAFA,IST,16.45
TYLER,ENNIS,ULK,16.44
GEDIMINAS,ORELIK,LIE,16.4
ALEN,SMAILAGIC,VIR,16.36
DAVID,KRAMER,MUN,16.36
KARAM,MASHOUR,TEL,16.27
IVAN,RADENOVIC,CSK,16.25
DONNIE,MCGRATH,IST,16.22
MARKO,TOMAS,CED,16.2
VADIM,PANIN,KHI,16.13
DAVID,KRAMER,MAD,16.11
BODIAN,MASSA,ASV,16.07
PABLO,ALMAZAN,MAL,16.06
RION,BROWN,PAN,16.03
DJOKO,SALIC,PAR,16.01
ANDRIY,LEBEDINTSEV,NIK,16
SIMAS,BUTERLEVICIUS,LIE,15.97
ARVYDAS,SIKSNIUS,LIE,15.94
IVAN,LAZAREV,CSK,15.92
JONATHAN,SCHYER,TEL,15.84
CURTIS,MILLAGE,LJU,15.77
PABLO,AGUILAR,MAD,15.72
AZUOLAS,TUBELIS,ZAL,15.57
LEVON,KENDALL,MAR,15.53
TRENTON,MEACHAM,MIL,15.51
JORDAN,MCRAE,BAS,15.51
HALUK,YILDIRIM,GAL,15.51
TRAVIS,BEST,SOP,15.45
NORMAN,NOLAN,ROA,15.43
JURICA,GOLEMAC,PAN,15.41
SPYRIDON,PANTELIADIS,ARI,15.36
MICHALIS,LOUNTZIS,PAN,15.16
VLADIMIR,DASIC,MAD,15.15
GANI,LAWAL,PAN,15.09
CEDRICK,BANKS,CHL,15.06
SHAWN,JAMES,OLY,15.03
JORGE,SANZ,MAD,15.02
NELSON,WEIDEMANN,MUN,14.99
KAMERON,TAYLOR,PAM,14.99
ALEXANDROS,NIKOLAIDIS,OLY,14.95
STEVAN,STOJKOV,VIR,14.9
RAPHAEL,WILSON,ROA,14.9
MATHIEU,WOJCIECHOWSKI,LMG,14.82
BERK,DEMIR,IST,14.77
DAVID,LIGHTY,CTU,14.7
TJ,SHORTS,PAN,14.67
JAYLEN,ADAMS,RED,14.64
KARIM,JALLOW,VIR,14.59
PAUL,SHIRLEY,MAL,14.56
VON,WAFER,OLY,14.54
KEIFER,SYKES,PAN,14.51
MAXIM,SHELEKETO,KHI,14.51
LUDDE,HAKANSON,BAR,14.5
JASON,GARDNER,OLD,14.49
FURKAN,KORKMAZ,MCO,14.44
IGOR,VOLKHIN,DYR,14.41
VLADIMIR,BRODZIANSKY,PAR,14.38
YOGI,FERRELL,PAN,14.34
SERGEY,TOPOROV,KHI,14.25
JERRY,SMITH,CTU,14.22
DWIGHT,BUYCKS,OLY,14.18
KAMAR,BALDWIN,MUN,14.02
YOHANN,SISSOKO,ASV,14.01
NEAL,SAKO,PAM,14.01
MITAR,BOSNJAKOVIC,PAR,13.99
DEJAN,TOMASEVIC,PAN,13.99
DERRICK,ALSTON JR.,VIR,13.99
LUCHO,FERNANDEZ,BAS,13.89
TREY,KELL,MIL,13.89
ERIKAS,VENSKUS,ZAL,13.89
JUSTINIAN,JESSUP,MUN,13.87
METIN,TUREN,DAR,13.85
IAN,VOUGIOUKAS,OLY,13.82
MOUHAMED,FAYE,PRS,13.8
ALEJANDRO,BARRERA,BAS,13.75
DEJAN,TODOROVIC,MAL,13.71
BORIS,SAVOVIC,GAL,13.7
JURE,LALIC,CIB,13.63
DONTA,HALL,OLY,13.63
MARCUS,JOHNSON,CIB,13.58
PAVEL,SAVKOV,BAS,13.54
TOREY,THOMAS,PAR,13.52
KIMANI,FFRIEND,BAM,13.51
IVAN,PAVIC,BAM,13.51
ISAIAH,HARTENSTEIN,ZAL,13.42
REGGIE,WILLIAMS,BAS,13.37
WENYEN,GABRIEL,MUN,13.37
TONI,BRNAS,CIB,13.36
DANIEL,HAIN,OLD,13.35
DAVID,MCCORMACK,MIL,13.32
KEITH DARNELL,MC LEOD,SIE,13.28
JEROME,MOISO,JOV,13.14
ISMET,AKPINAR,BER,13.11
WILLIAM,HERVE,ORL,13.1
NEMANJA,GORDIC,PAR,13.07
POVILAS,CUKINAS,ZAL,13.06
LUKAS,ULECKAS,ZAL,13.05
GAL,MEKEL,RED,13.02
LATAVIOUS,WILLIAMS,PAM,12.95
DIJON,THOMPSON,NOV,12.94
CURTIS,BORCHARDT,ASV,12.94
IGKOR,MILOSEVITS,OLY,12.94
ONURALP,BITIM,IST,12.91
YANNIS,GIANNOULIS,NIO,12.86
AMON,DOERRIES,BER,12.81
MARCO,CUSIN,MIL,12.79
VLADIMIR,GOLUBOVIC,BAS,12.73
KALIN,LUCAS,RED,12.7
TOMER,GINAT,HTA,12.7
OKBEN,ULUBAY,IST,12.67
BLAGOTA,SEKULIC,ULK,12.67
POVILAS,BUTKEVICIUS,ZAL,12.67
RAMON,SESSIONS,TEL,12.57
RAUL,VILLAR,BAR,12.52
ARIEL,ESLAVA,BAS,12.52
NEOKLIS,AVDALAS,PAN,12.51
IKER,ITURBE,MAD,12.49
MARKO,KESELJ,RED,12.46
ENES,KANTER,ULK,12.42
MAMADOU,DIOP,BAS,12.38
PREDRAG,DROBNJAK,IST,12.38
BENJAMIN,ORTNER,CTU,12.33
NEMANJA,NEDOVIC,MCO,12.29
GEORGIOS,PAPAGIANNIS,IST,12.27
POOH,JETER,MAL,12.26
LUKA,RUPNIK,LJU,12.23
FILIP,KRUSLIN,CIB,12.23
NIKOS,CHOUGKAZ,PAN,12.2
TOMAS,VAN DEN SPIEGEL,MIL,12.19
PATRICIO,GARINO,ZAL,12.11
MATHIS,DOSSOU-YOVO,PRS,12.1
STEED,TCHICAMBOUD,LMG,12.1
VIDAS,GINEVICIUS,LIE,12.1
PATRICK,FEMERLING,BER,12.04
MARKO,CAR,CED,12
HILTON,ARMSTRONG,PAN,11.98
TYSON,CARTER,DYR,11.97
KAI,JONES,IST,11.93
MATTEO,DA ROS,VIR,11.92
ZORAN,NIKOLIC,BUD,11.92
DIMOSTHENIS,NTIKOUDIS,NIO,11.9
BORA HUN,PACUN,IST,11.86
SIMONE,BAGNOLI,ROM,11.81
MACIEJ,KUCHAREK,GSS,11.79
ISMAEL,BAKO,PRS,11.79
DMITRII,KADOSHNIKOV,KHI,11.73
MAXIM,MUTAF,ULK,11.73
RICHAUN,HOLMES,PAN,11.7
DORI,SAHAR,TEL,11.7
ANTONIO,GRAVES,CIB,11.53
ERIK,DANIELS,ROM,11.53
RODIONS,KURUCS,BAR,11.52
MARCO,CUSIN,SAS,11.48
DARIO,SARIC,ZAG,11.47
TANOKA,BEARD,ZAL,11.45
RUDY,DEMAHIS,MCO,11.43
RIDVAN,ONCEL,IST,11.43
QUINN,ELLIS,MIL,11.42
JAKUB,KAROLAK,ZGO,11.41
TOMAS,MASIULIS,ZAL,11.38
LUKASZ,WISNIEWSKI,ZGO,11.36
LORENZO,D'ERCOLE,SIE,11.31
MAMADI,DIAKITE,BAS,11.27
EGEHAN,ARNA,IST,11.25
ILYA,POPOV,NOV,11.23
GEORGE,PAPAS,OLY,11.21
MITHAT,DEMIREL,BAM,11.21
BRUNO,SUNDOV,CIB,11.11
ERWIN,DUDLEY,IST,11.03
DIMITRIS,AGRAVANIS,PAN,10.98
AARON,CRAFT,BUD,10.98
INANC,KOC,KSK,10.97
JOHNATHAN,MOTLEY,HTA,10.94
ANTON,ASTAPKOVICH,CSK,10.89
VLADIMIR,IVLEV,CSK,10.87
TAYLOR,ROCHESTIE,BAS,10.8
MARKEL,STARKS,ULK,10.8
ANTON,NUFER,BER,10.79
MATTEO,SPAGNOLO,BAS,10.79
RUBEN,WOLKOWYSKY,SOP,10.78
AJDIN,PENAVA,BAS,10.63
MARTYNAS,ARLAUSKAS,ZAL,10.6
JOEL,AYAYI,PRS,10.54
KEVARRIUS,HAYES,MCO,10.52
MAURICE,TAYLOR,MIL,10.48
MARKO,MILIC,ORL,10.47
JUSTIN,DOELLMAN,IST,10.45
NEDAS,MONTVILA,ZAL,10.44
TAQUAN,DEAN,BAS,10.44
NATHAN,SESTINA,PAM,10.41
ENGIN,ATSUR,GAL,10.39
MIKE,NARDI,MIL,10.32
XAVIER,MUNFORD,BAR,10.27
AWUDU,ABASS,CTU,10.23
VUKASIN,ALEKSIC,PAR,10.15
MARCO,BULJEVIC,OLD,10.15
MIROSLAV,RADULJICA,IST,10.14
LINTON,JOHNSON,BAS,10.12
DIANTE,GARRETT,ZAG,10.01
STIPE,KRSTANOVIC,CIB,9.96
MIKE,NARDI,AVE,9.9
STEFANO,GENTILE,MIL,9.88
DAVID,MCCORMACK,MUN,9.88
AMAURY,JADIN,CHA,9.88
JANIS,TIMMA,UNK,9.88
DORON,PERKINS,OLY,9.86
MATIAS,NOCEDAL,BAS,9.84
PAT,CALATHES,PAN,9.76
DZANAN,MUSA,IST,9.76
ERJON,KASTRATI,LJU,9.75
CHRISTIAN,EYENGA,JOV,9.66
MARIO,NAKIC,MAD,9.65
VALERIY,LIKHODEY,UNK,9.59
HERVE,TOURE,MIL,9.55
ALEKSANDAR,CVETKOVIC,RED,9.47
BRANDON,TAYLOR,VIR,9.43
VLADIMER,BOISA,LJU,9.41
MARC,FERNANDEZ,PAM,9.36
IVAN,VIKTOROV,NOV,9.33
MANUEL,VANUZZO,SAS,9.31
CLEMENT,FRISCH,BAS,9.28
ANDER,GARCIA,BAS,9.26
JAKUB,KUDLACEK,CTU,9.26
LUKA,ZORIC,CIB,9.25
DONATAS,MOTIEJUNAS,RED,9.24
ANDREI,DESIATNIKOV,KHI,9.2
YIGITCAN,SAYBIR,IST,9.18
STEVAN,MILOSEVIC,PAR,9.18
BORIS,PENNINCK,CHA,9.05
RENALDAS,SEIBUTIS,OLY,8.96
MAURICE,STUCKEY,BAM,8.95
CHEIKH,MBODJ,SAS,8.94
ARMANDO,BACOT JR.,ULK,8.94
IGNACIO,DE MIGUEL,MAD,8.94
TAI,ODIASE,HTA,8.9
OMERCAN,ILYASOGLU,IST,8.83
LORENZO,BROWN,MIL,8.83
GIORGOS,BOGRIS,PAN,8.76
ALPHA,KABA,TEL,8.72
WILL,DANIELS,NOV,8.66
NIHAD,DJEDOVIC,BAR,8.65
ARMEL,TRAORE,ASV,8.63
DONATAS,MOTIEJUNAS,ZAL,8.63
KLEMEN,PREPELIC,DUB,8.61
MELIH,TUNCA,IST,8.59
KENAN,KAMENJAS,DUB,8.56
ORHAN,HACIYEVA,GAL,8.56
FRANCESCO,PELLEGRINO,SAS,8.49
ERCAN,BAYRAK,ULK,8.43
QUINCY,ACY,OLY,8.42
ALEKSEY,ZOZULIN,TIV,8.37
DAVION,BERRY,ASV,8.28
BARIS,HERSEK,IST,8.23
TJ,CLINE,TEL,8.21
ELIO,SADIKU,ORL,8.2
MEHDY,NGOUAMA,ASV,8.19
IVICA,JURKOVIC,LJU,8.16
ROBERT,HITE,BAS,8.15
JASON,BOONE,KHI,8.14
RARES,UTA,MAL,8.11
FRANK,NTILIKINA,STR,8.1
DOVYDAS,BUTKA,ZAL,8.1
ACHA,NJEI,OLD,8.04
COURTNEY,ELDRIDGE,SOP,7.99
SEHMUS,HAZER,IST,7.98
RAUL,NETO,BAR,7.94
JUSTIN,ANDERSON,DUB,7.94
DOVYDAS,REDIKAS,LIE,7.93
JAN,SPAN,LJU,7.92
BRANDON,BOSTON JR.,ULK,7.9
NIKOS,DIPLAROS,PAN,7.89
FANIS,KOUMPOURAS,MAR,7.86
DMITRY,GOLOVIN,UNK,7.86
MYLES,CALE,BAR,7.81
STEPHEN,ARIGBABU,MAR,7.79
OMAR,SAMHAN,ZAL,7.79
MILES,NORRIS,BAR,7.78
DREW,NICHOLAS,CSK,7.69
D.J.,WHITE,BAS,7.65
ORLANDO,JOHNSON,BAS,7.62
MAMADOU,SAMB,BAR,7.61
ANGEL,APARICIO,BAR,7.58
BRIAN,RANDLE,BER,7.48
DAVIDE,MORETTI,MIL,7.38
RIKUS,SCHULTE,BER,7.38
ISAAC,NOGUES,PAM,7.35
SERTAC,SANLI,GAL,7.33
SEBASTIAN,FULLE,BER,7.31
SEMI,OJELEYE,RED,7.29
SERGEI,BALASHOV,DYR,7.29
DANIEL,STRAUCH,OLD,7.25
KYMANY,HOUINSOU,ASV,7.24
ADAM,ATAMNA,ASV,7.09
ANTOINE,GOMIS,LEM,7.08
ROLANDAS,ALIJEVAS,ZAL,7.07
UNAI,CALBARRO,BAS,7.05
BEN AVI ALBERT,ALTIT,TEL,7.03
DOGUKAN,SONMEZ,GAL,6.99
BOGDAN,RADOSAVLJEVIC,BER,6.99
ANDREI,LOPATIN,CSK,6.99
WILLIE,DEANE,ZAL,6.94
RYAN,GOMES,BAS,6.9
DIMITRIOS,KARADOLAMIS,ARI,6.88
GRIGORY,SHUKHOVTCOV,CSK,6.85
IKE,IROEGBU,PAM,6.8
NEMANJA,DANGUBIC,DUB,6.8
ONURALP,BITIM,ULK,6.79
KLEMEN,LORBEK,LJU,6.78
DENNIS,SMITH JR,MAD,6.77
NILS,MACHOWSKI,BER,6.75
JULIAN,KHAZZOUH,SOP,6.75
SIDI,GUEYE,MAD,6.74
TYRONE,WALLACE,ZAL,6.73
ALIOU,DIARRA,VIR,6.7
ADAM,WACZYNSKI,SOP,6.69
MANTAS,RUBSTAVICIUS,ZAL,6.68
MERT,EKSIOGLU,ULK,6.67
AWUDU,ABASS,DUB,6.67
JONATHAN,BARREIRO,MAD,6.6
ALEKSEJ,POKUSEVSKI,OLY,6.54
SVEN,SMAJLAGIC,CIB,6.54
DRAGAN,APIC,RED,6.4
GEZIM,MORINA,LJU,6.37
TOMAS,HAMPL,BIL,6.29
PHILLIP,ZWIENER,BER,6.26
ERBIL,EROGLU,ULK,6.22
IGOR,KANYGIN,TIV,6.21
ALBERTO,MARTIN,MAD,6.19
VITOR,FAVERANI,TEL,6.18
ROMAIN,DUPORT,CHO,6.18
OLEKSANDR,NERUSH,NIK,6.16
DENIS,MARCONATO,SAS,6.16
CARLOS,COBOS,MAL,6.09
BILLYF,BAPTIST,MAL,6.05
RAYMAR,MORGAN,ASV,6.05
DOVYDAS,BUIKA,ZAL,6.05
WILLIAM,MCDOWELL-WHITE,BAM,6.04
LEON,KRATZER,MUN,6.03
NIKITA,BALASHOV,TIV,6.01
KARTAL,OZMIZRAK,BES,5.99
MILOS,VUJANIC,PAN,5.98
FOTIOS,ZOUMPOS,PAN,5.97
RICCARDO,MORASCHINI,VIR,5.96
KOSTIANTYN,ANIKIIENKO,NIK,5.9
MATHIEU,GRUJICIC,BAR,5.87
STEFAN,NASTIC,RED,5.84
MARCEL,PONITKA,GSS,5.83
CAN,ALTINTIG,ULK,5.81
LORINZA,HARRINGTON,LJU,5.8
RICCARDO,VISCONTI,VIR,5.79
KHALIFA,DIOP,CAN,5.75
BRANIMIR,LONGIN,CIB,5.75
MARTIN,SEIFERTH,BER,5.74
MATT,HOWARD,OLY,5.73
IBOU,BADJI,BAR,5.72
VILMANTAS,DILYS,LIE,5.7
SAJMEN,HAUER,BAM,5.69
URBAN,KLAVZAR,MAD,5.63
EIMANTAS,BENDZIUS,LIE,5.63
ATOUMANE,DIAGNE,BAR,5.61
MIROSLAV,RADULJICA,RED,5.6
LUCAS,MAR├ì,PAM,5.59
MORITZ,WAGNER,BER,5.58
KOSTAS,ANTETOKOUNMPO,OLY,5.57
SUACAN,PISKIN,GAL,5.54
JOHWE,CASSEUS,ORL,5.53
BRANCOU,BADIO,PAM,5.49
CLEMENT,ALLERME,LEM,5.45
DIMITRIOS,VERGINIS,PAN,5.45
BRUNO,MASCOLO,VIR,5.44
GAEL,BONILLA,BAR,5.43
MANGOK,MATHIANG,LJU,5.37
KOSTA,KONDIC,DUB,5.35
GORA,CAMARA,VIR,5.33
DUSAN,RISTIC,RED,5.32
JANNIK,FREESE,BER,5.27
VILMANTAS,DILYS,ZAL,5.26
OMER FARUK,YURTSEVEN,ULK,5.24
RODIONS,KURUCS,BAS,5.22
FRANK,NTILIKINA,OLY,5.2
DEVIN,BROWN,SOP,5.19
BORIS,DALLO,ASV,5.15
SAMET,GEYIK,ULK,5.14
DERRICK,BYARS,ROA,5.13
XAVI,REY,BAR,5.12
TERENCE,PARKER,ASV,5.07
DORIAN,GROSBER,BER,5.01
OKBEN,ULUBAY,DAR,4.99
BERKAY,CANDAN,ULK,4.99
JOSEBA,QUEREJETA,BAS,4.93
SLAWOMIR,SIKORA,SOP,4.88
DJORDJE,MICIC,LJU,4.86
EGEMEN,GUVEN,KSK,4.85
ANDREAS,KANONIDIS,NIO,4.8
DAVIDE,MARELLI,MIL,4.79
OGULCAN,BAYKAN,IST,4.73
SEDIQ,GARUBA,MAD,4.69
BRYANT,DUNSTON,MIL,4.69
ULYSSE,ADJAGBA,CHL,4.67
IOANN,IAROCHEVITCH,CHA,4.67
SAMO,UDRIH,LJU,4.67
MOTIEJUS,KRIVAS,ZAL,4.59
YONATAN,ATIAS,TEL,4.53
IVAN,EVSTIGNEEV,KHI,4.38
VLATKO,CANCAR,MIL,4.36
NATHAN,MENSAH,OLY,4.28
RATKO,VARDA,ZAL,4.23
GORAN,DRAGIC,BAS,4.22
LUCAS,MARI,PAM,4.18
RAIDAS,NACIUS,KLA,4.15
SAVA,LESIC,PAR,4.12
MIRALEM,HALILOVIC,ZAG,4.1
JOSEP,PEREZ,BAR,4.08
JOSH,FISHER,MAD,4.06
RAFA,VILLAR,BAR,3.97
IOANNIS,GKAGKALOUDIS,ROM,3.93
